# 本文件由 tools/convert_hsk30.ps1 生成，请勿手工编辑。
#
# 词源：HSK 3.0《国际中文教育中文水平等级标准》(GF 0025-2021) 词汇表
# 数据来源：https://github.com/ivankra/hsk30 （MIT License）
# 等级 7 代表官方标准中的「7-9 级」高级段。
# 格式：词 <TAB> 等级 <TAB> 拼音
未来	4	wèilái
位于	4	wèiyú
位置	4	wèizhì
味儿	4	wèir
稳	4	wěn
稳定	4	wěndìng
问候	4	wènhòu
无	4	wú
无法	4	wúfǎ
无聊	4	wúliáo
无论	4	wúlùn
无数	4	wúshù
无所谓	4	wúsuǒwèi
无限	4	wúxiàn
五颜六色	4	wǔyán-liùsè
误会	4	wùhuì
西瓜	4	xīguā
吸	4	xī
吸管	4	xīguǎn
吸收	4	xīshōu
吸烟	4	xīyān
吸引	4	xīyǐn
喜爱	4	xǐ'ài
系列	4	xìliè
系统	4	xìtǒng
细	4	xì
细节	4	xìjié
细致	4	xìzhì
下个月	4	xià ge yuè
下降	4	xiàjiàng
下楼	4	xià lóu
下载	4	xiàzài
夏季	4	xiàjì
鲜	4	xiān
鲜花	4	xiānhuā
鲜明	4	xiānmíng
咸	4	xián
显著	4	xiǎnzhù
县	4	xiàn
限制	4	xiànzhì
相处	4	xiāngchǔ
相反	4	xiāngfǎn
箱	4	xiāng
箱子	4	xiāngzi
想念	4	xiǎngniàn
想象	4	xiǎngxiàng
项	4	xiàng
项目	4	xiàngmù
相片	4	xiàngpiàn
消化	4	xiāohuà
销售	4	xiāoshòu
小吃	4	xiǎochī
小伙子	4	xiǎohuǒzi
小型	4	xiǎoxíng
效率	4	xiàolǜ
些	4	xiē
心理	4	xīnlǐ
新郎	4	xīnláng
新娘	4	xīnniáng
新鲜	4	xīnxiān
新型	4	xīnxíng
兴奋	4	xīngfèn
形容	4	xíngróng
形势	4	xíngshì
型	4	xíng
型号	4	xínghào
醒	4	xǐng
兴趣	4	xìngqù
性质	4	xìngzhì
兄弟	4	xiōngdì
胸部	4	xiōngbù
修理	4	xiūlǐ
选择	4	xuǎnzé
学分	4	xuéfēn
学年	4	xuénián
学时	4	xuéshí
学术	4	xuéshù
学问	4	xuéwen
寻找	4	xúnzhǎo
迅速	4	xùnsù
牙	4	yá
牙刷	4	yáshuā
亚运会	4	Yàyùnhuì
呀	4	ya
延长	4	yáncháng
延期	4	yánqī
延续	4	yánxù
严	4	yán
严格	4	yángé
严重	4	yánzhòng
研究	4	yánjiū
研究生	4	yánjiūshēng
研制	4	yánzhì
盐	4	yán
眼镜	4	yǎnjìng
眼泪	4	yǎnlèi
眼里	4	yǎnli
演讲	4	yǎnjiǎng
阳台	4	yángtái
养成	4	yǎngchéng
腰	4	yāo
摇	4	yáo
药物	4	yàowù
业余	4	yèyú
叶子	4	yèzi
医疗	4	yīliáo
医学	4	yīxué
依靠	4	yīkào
依然	4	yīrán
一律	4	yīlǜ
一再	4	yīzài
一致	4	yīzhì
移	4	yí
移动	4	yídòng
移民	4	yímín
遗产	4	yíchǎn
遗传	4	yíchuán
疑问	4	yíwèn
以及	4	yǐjí
以内	4	yǐnèi
一般来说	4	yībānláishuō
义务	4	yìwù
议论	4	yìlùn
引	4	yǐn
引导	4	yǐndǎo
引进	4	yǐnjìn
引起	4	yǐnqǐ
应	4	yīng
英勇	4	yīngyǒng
营业	4	yíngyè
赢得	4	yíngdé
影子	4	yǐngzi
勇敢	4	yǒnggǎn
勇气	4	yǒngqì
用途	4	yòngtú
优良	4	yōuliáng
优美	4	yōuměi
优秀	4	yōuxiù
邮局	4	yóujú
有劲儿	4	yǒujìnr
有趣	4	yǒuqù
有限	4	yǒuxiàn
幼儿园	4	yòu'éryuán
于是	4	yúshì
语法	4	yǔfǎ
语音	4	yǔyīn
玉	4	yù
玉米	4	yùmǐ
预测	4	yùcè
预订	4	yùdìng
遇	4	yù
遇到	4	yùdào
遇见	4	yùjiàn
原料	4	yuánliào
原则	4	yuánzé
圆	4	yuán
圆满	4	yuánmǎn
约会	4	yuēhuì
月底	4	yuèdǐ
阅读	4	yuèdú
运动会	4	yùndònghuì
运动员	4	yùndòngyuán
运气	4	yùnqi
运用	4	yùnyòng
再三	4	zàisān
在乎	4	zàihu
在于	4	zàiyú
赞成	4	zànchéng
赞赏	4	zànshǎng
赞助	4	zànzhù
造型	4	zàoxíng
战斗	4	zhàndòu
战胜	4	zhànshèng
战士	4	zhànshì
战争	4	zhànzhēng
丈夫	4	zhàngfu
招呼	4	zhāohu
着火	4	zháohuǒ
着急	4	zháojí
召开	4	zhàokāi
折	4	zhé
针	4	zhēn
针对	4	zhēnduì
阵	4	zhèn
争论	4	zhēnglùn
征服	4	zhēngfú
征求	4	zhēngqiú
政府	4	zhèngfǔ
政治	4	zhèngzhì
之后	4	zhīhòu
之间	4	zhījiān
之前	4	zhīqián
之一	4	zhīyī
植物	4	zhíwù
指挥	4	zhǐhuī
制订	4	zhìdìng
质量	4	zhìliàng
治	4	zhì
治疗	4	zhìliáo
智力	4	zhìlì
智能	4	zhìnéng
中介	4	zhōngjiè
种类	4	zhǒnglèi
中奖	4	zhòngjiǎng
种植	4	zhòngzhí
重量	4	zhòngliàng
逐步	4	zhúbù
逐渐	4	zhújiàn
主题	4	zhǔtí
主席	4	zhǔxí
祝福	4	zhùfú
著名	4	zhùmíng
著作	4	zhùzuò
抓紧	4	zhuājǐn
专心	4	zhuānxīn
转动	4	zhuǎndòng
转告	4	zhuǎngào
转身	4	zhuǎnshēn
转弯	4	zhuǎnwān
转移	4	zhuǎnyí
装修	4	zhuāngxiū
装置	4	zhuāngzhì
追求	4	zhuīqiú
准时	4	zhǔnshí
资料	4	zīliào
资源	4	zīyuán
自	4	zì
自信	4	zìxìn
字母	4	zìmǔ
综合	4	zōnghé
总共	4	zǒnggòng
总理	4	zǒnglǐ
总统	4	zǒngtǒng
总之	4	zǒngzhī
阻止	4	zǔzhǐ
嘴巴	4	zuǐba
最初	4	zuìchū
作出	4	zuòchū
作为	4	zuòwéi
做梦	4	zuòmèng
安慰	5	ānwèi
岸	5	àn
岸上	5	àn shang
按摩	5	ànmó
拔	5	bá
白酒	5	báijiǔ
拜访	5	bàifǎng
版	5	bǎn
扮演	5	bànyǎn
棒	5	bàng
包围	5	bāowéi
包装	5	bāozhuāng
保卫	5	bǎowèi
保养	5	bǎoyǎng
报答	5	bàodá
报警	5	bàojǐng
抱怨	5	bàoyuàn
背包	5	bēibāo
悲剧	5	bēijù
悲伤	5	bēishāng
北极	5	běijí
被动	5	bèidòng
辈	5	bèi
本人	5	běnrén
鼻子	5	bízi
比方	5	bǐfang
比重	5	bǐzhòng
彼此	5	bǐcǐ
必	5	bì
必需	5	bìxū
毕竟	5	bìjìng
闭幕	5	bìmù
闭幕式	5	bìmùshì
边境	5	biānjìng
编辑	5	biānjí
变动	5	biàndòng
便利	5	biànlì
便条	5	biàntiáo
便于	5	biànyú
宾馆	5	bīnguǎn
饼	5	bǐng
饼干	5	bǐnggān
病毒	5	bìngdú
玻璃	5	bōli
博客	5	bókè
博览会	5	bólǎnhuì
博士	5	bóshì
博物馆	5	bówùguǎn
薄弱	5	bóruò
不顾	5	bùgù
不利	5	bùlì
不耐烦	5	bù nàifán
不幸	5	bùxìng
不易	5	bùyì
补偿	5	bǔcháng
补贴	5	bǔtiē
不曾	5	bùcéng
不得了	5	bùdéliǎo
不敢当	5	bùgǎndāng
不良	5	bùliáng
不免	5	bùmiǎn
不能不	5	bù néng bù
不时	5	bùshí
不停	5	bù tíng
不许	5	bùxǔ
不止	5	bùzhǐ
不足	5	bùzú
部位	5	bùwèi
猜	5	cāi
猜测	5	cāicè
裁判	5	cáipàn
采购	5	cǎigòu
彩票	5	cǎipiào
餐馆	5	cānguǎn
餐厅	5	cāntīng
餐饮	5	cānyǐn
草原	5	cǎoyuán
册	5	cè
层次	5	céngcì
叉	5	chā
叉子	5	chāzi
差别	5	chābié
差距	5	chājù
插	5	chā
查询	5	cháxún
差点儿	5	chàdiǎnr
差一点儿	5	chàyīdiǎnr
拆	5	chāi
拆除	5	chāichú
产业	5	chǎnyè
长度	5	chángdù
长寿	5	chángshòu
肠	5	cháng
尝	5	cháng
尝试	5	chángshì
厂长	5	chǎngzhǎng
场面	5	chǎngmiàn
倡导	5	chàngdǎo
超越	5	chāoyuè
车主	5	chēzhǔ
称号	5	chēnghào
成本	5	chéngběn
成交	5	chéngjiāo
成效	5	chéngxiào
成语	5	chéngyǔ
承办	5	chéngbàn
城里	5	chénglǐ
乘	5	chéng
乘车	5	chéng chē
乘客	5	chéngkè
乘坐	5	chéngzuò
吃力	5	chīlì
池子	5	chízi
迟	5	chí
冲动	5	chōngdòng
冲突	5	chōngtū
充足	5	chōngzú
愁	5	chóu
丑	5	chǒu
臭	5	chòu
出版	5	chūbǎn
出差	5	chūchāi
出汗	5	chūhàn
出于	5	chūyú
初期	5	chūqī
除非	5	chúfēi
除夕	5	chúxī
厨房	5	chúfáng
处罚	5	chǔfá
处分	5	chǔfèn
处在	5	chǔzài
传达	5	chuándá
传递	5	chuándì
传真	5	chuánzhēn
窗帘	5	chuānglián
闯	5	chuǎng
创立	5	chuànglì
辞典	5	cídiǎn
辞职	5	cízhí
此后	5	cǐhòu
此刻	5	cǐkè
此时	5	cǐshí
聪明	5	cōngmíng
从而	5	cóng'ér
从中	5	cóngzhōng
脆	5	cuì
存款	5	cúnkuǎn
寸	5	cùn
达成	5	dáchéng
答	5	dá
答复	5	dáfù
打扮	5	dǎban
打包	5	dǎbāo
打击	5	dǎjī
打架	5	dǎjià
打扰	5	dǎrǎo
大胆	5	dàdǎn
大都	5	dàdū
大纲	5	dàgāng
大伙儿	5	dàhuǒr
大奖赛	5	dàjiǎngsài
大脑	5	dànǎo
大事	5	dàshì
大厅	5	dàtīng
大象	5	dàxiàng
大熊猫	5	dàxióngmāo
大于	5	dàyú
大致	5	dàzhì
呆	5	dāi
待	5	dāi
代价	5	dàijià
代理	5	dàilǐ
带有	5	dàiyǒu
贷款	5	dàikuǎn
单一	5	dānyī
胆	5	dǎn
胆小	5	dǎnxiǎo
蛋糕	5	dàngāo
当场	5	dāngchǎng
当代	5	dāngdài
当年	5	dāngnián
当前	5	dāngqián
当选	5	dāngxuǎn
挡	5	dǎng
到来	5	dàolái
倒是	5	dàoshì
道德	5	dàodé
得了	5	déle
得以	5	déyǐ
等候	5	děnghòu
等级	5	děngjí
低于	5	dīyú
地带	5	dìdài
地形	5	dìxíng
地震	5	dìzhèn
递	5	dì
递给	5	dì gěi
典礼	5	diǎnlǐ
点燃	5	diǎnrán
电池	5	diànchí
电饭锅	5	diànfànguō
电子版	5	diànzǐbǎn
调动	5	diàodòng
丢	5	diū
动机	5	dòngjī
动手	5	dòngshǒu
动态	5	dòngtài
动员	5	dòngyuán
冻	5	dòng
洞	5	dòng
豆制品	5	dòuzhìpǐn
毒	5	dú
堆	5	duī
对立	5	duìlì
对应	5	duìyìng
吨	5	dūn
朵	5	duǒ
躲	5	duǒ
儿女	5	érnǚ
耳朵	5	ěrduo
二维码	5	èrwéimǎ
发布	5	fābù
发觉	5	fājué
发射	5	fāshè
发行	5	fāxíng
罚	5	fá
罚款	5	fákuǎn
法规	5	fǎguī
法制	5	fǎzhì
繁荣	5	fánróng
返回	5	fǎnhuí
防治	5	fángzhì
放大	5	fàngdà
放弃	5	fàngqì
分成	5	fēnchéng
分解	5	fēnjiě
分类	5	fēnlèi
分离	5	fēnlí
分析	5	fēnxī
分享	5	fēnxiǎng
丰收	5	fēngshōu
风度	5	fēngdù
风光	5	fēngguāng
疯	5	fēng
疯狂	5	fēngkuáng
扶	5	fú
服从	5	fúcóng
幅	5	fú
幅度	5	fúdù
福利	5	fúlì
辅助	5	fǔzhù
负责人	5	fùzérén
附件	5	fùjiàn
改革	5	gǎigé
干脆	5	gāncuì
干扰	5	gānrǎo
干预	5	gānyù
感想	5	gǎnxiǎng
钢笔	5	gāngbǐ
钢琴	5	gāngqín
高大	5	gāodà
高度	5	gāodù
高跟鞋	5	gāogēnxié
高温	5	gāowēn
高于	5	gāoyú
高原	5	gāoyuán
搞	5	gǎo
搞好	5	gǎohǎo
歌曲	5	gēqǔ
隔壁	5	gébì
个儿	5	gèr
跟前	5	gēnqián
跟随	5	gēnsuí
更换	5	gēnghuàn
更新	5	gēngxīn
工艺	5	gōngyì
工作日	5	gōngzuòrì
公告	5	gōnggào
公认	5	gōngrèn
公式	5	gōngshì
公正	5	gōngzhèng
共计	5	gòngjì
共享	5	gòngxiǎng
沟	5	gōu
沟通	5	gōutōng
估计	5	gūjì
古老	5	gǔlǎo
鼓	5	gǔ
鼓励	5	gǔlì
鼓掌	5	gǔzhǎng
顾问	5	gùwèn
关怀	5	guānhuái
关键	5	guānjiàn
冠军	5	guànjūn
光荣	5	guāngróng
光线	5	guāngxiàn
广	5	guǎng
广泛	5	guǎngfàn
规划	5	guīhuà
鬼	5	guǐ
柜子	5	guìzi
滚	5	gǔn
锅	5	guō
国籍	5	guójí
国民	5	guómín
过度	5	guòdù
过敏	5	guòmǐn
过于	5	guòyú
害	5	hài
汗	5	hàn
好运	5	hǎoyùn
号召	5	hàozhào
合并	5	hébìng
合成	5	héchéng
盒	5	hé
盒饭	5	héfàn
盒子	5	hézi
贺卡	5	hèkǎ
恨	5	hèn
猴	5	hóu
后悔	5	hòuhuǐ
胡同儿	5	hútòngr
胡子	5	húzi
虎	5	hǔ
华语	5	Huáyǔ
滑	5	huá
化石	5	huàshí
划分	5	huàfēn
画面	5	huàmiàn
环节	5	huánjié
慌	5	huāng
慌忙	5	huāngmáng
灰色	5	huīsè
恢复	5	huīfù
回报	5	huíbào
回避	5	huíbì
回顾	5	huígù
回收	5	huíshōu
回头	5	huítóu
回信	5	huíxìn
回忆	5	huíyì
汇款	5	huìkuǎn
会谈	5	huìtán
活力	5	huólì
活泼	5	huópō
火柴	5	huǒchái
火腿	5	huǒtuǐ
火灾	5	huǒzāi
或是	5	huòshì
机器人	5	jīqìrén
机制	5	jīzhì
肌肉	5	jīròu
基地	5	jīdì
基金	5	jījīn
即使	5	jíshǐ
集团	5	jítuán
挤	5	jǐ
记忆	5	jìyì
技能	5	jìnéng
继承	5	jìchéng
加热	5	jiārè
加上	5	jiāshàng
加速	5	jiāsù
加以	5	jiāyǐ
夹	5	jiā
甲	5	jiǎ
价	5	jià
驾驶	5	jiàshǐ
驾照	5	jiàzhào
坚定	5	jiāndìng
肩	5	jiān
艰苦	5	jiānkǔ
艰难	5	jiānnán
检验	5	jiǎnyàn
减轻	5	jiǎnqīng
剪	5	jiǎn
剪刀	5	jiǎndāo
剪子	5	jiǎnzi
间接	5	jiànjiē
建造	5	jiànzào
建筑	5	jiànzhù
健全	5	jiànquán
键	5	jiàn
键盘	5	jiànpán
将	5	jiāng
将要	5	jiāngyào
奖励	5	jiǎnglì
交代	5	jiāodài
郊区	5	jiāoqū
胶带	5	jiāodài
胶水	5	jiāoshuǐ
脚步	5	jiǎobù
接触	5	jiēchù
接连	5	jiēlián
解除	5	jiěchú
解放	5	jiěfàng
戒	5	jiè
届	5	jiè
今日	5	jīnrì
尽管	5	jǐnguǎn
紧紧	5	jǐnjǐn
尽可能	5	jìn kěnéng
进化	5	jìnhuà
近来	5	jìnlái
经费	5	jīngfèi
景象	5	jǐngxiàng
警告	5	jǐnggào
竞赛	5	jìngsài
竞争	5	jìngzhēng
酒鬼	5	jiǔguǐ
救灾	5	jiùzāi
居然	5	jūrán
局面	5	júmiàn
局长	5	júzhǎng
举动	5	jǔdòng
拒绝	5	jùjué
俱乐部	5	jùlèbù
剧本	5	jùběn
决不	5	jué bù
绝望	5	juéwàng
军人	5	jūnrén
开幕	5	kāimù
开幕式	5	kāimùshì
看成	5	kànchéng
看出	5	kànchū
看待	5	kàndài
考核	5	kǎohé
烤肉	5	kǎoròu
烤鸭	5	kǎoyā
靠近	5	kàojìn
颗	5	kē
咳	5	ké
可	5	kě
可怜	5	kělián
可惜	5	kěxī
渴望	5	kěwàng
客户	5	kèhù
客气	5	kèqi
客厅	5	kètīng
课题	5	kètí
肯定	5	kěndìng
空中	5	kōngzhōng
控制	5	kòngzhì
口号	5	kǒuhào
库	5	kù
快活	5	kuàihuo
宽度	5	kuāndù
狂	5	kuáng
亏	5	kuī
困扰	5	kùnrǎo
来信	5	láixìn
烂	5	làn
朗读	5	lǎngdú
浪漫	5	làngmàn
劳动	5	láodòng
梨	5	lí
礼	5	lǐ
礼拜	5	lǐbài
礼貌	5	lǐmào
厉害	5	lìhai
立	5	lì
立场	5	lìchǎng
利润	5	lìrùn
例外	5	lìwài
连接	5	liánjiē
联络	5	liánluò
联想	5	liánxiǎng
脸盆	5	liǎnpén
脸色	5	liǎnsè
恋爱	5	liàn'ài
两岸	5	liǎng'àn
邻居	5	línjū
铃	5	líng
铃声	5	língshēng
领带	5	lǐngdài
令	5	lìng
流动	5	liúdòng
流通	5	liútōng
漏	5	lòu
漏洞	5	lòudòng
逻辑	5	luójí
落实	5	luòshí
码头	5	mǎtóu
骂	5	mà
买卖	5	mǎimai
漫长	5	màncháng
漫画	5	mànhuà
毛笔	5	máobǐ
矛盾	5	máodùn
冒	5	mào
贸易	5	màoyì
煤	5	méi
煤气	5	méiqì
门诊	5	ménzhěn
迷人	5	mírén
迷信	5	míxìn
面貌	5	miànmào
面子	5	miànzi
秒	5	miǎo
敏感	5	mǐngǎn
明亮	5	míngliàng
明明	5	míngmíng
命令	5	mìnglìng
模范	5	mófàn
模仿	5	mófǎng
模糊	5	móhu
模式	5	móshì
摩擦	5	mócā
摩托	5	mótuō
模样	5	múyàng
目光	5	mùguāng
耐心	5	nàixīn
男性	5	nánxìng
南北	5	nánběi
南极	5	nánjí
难得	5	nándé
难以	5	nányǐ
脑子	5	nǎozi
内在	5	nèizài
能量	5	néngliàng
年度	5	niándù
年龄	5	niánlíng
年前	5	niánqián
牛仔裤	5	niúzǎikù
农产品	5	nóngchǎnpǐn
女性	5	nǚxìng
暖	5	nuǎn
偶尔	5	ǒu'ěr
偶然	5	ǒurán
偶像	5	ǒuxiàng
拍摄	5	pāishè
排除	5	páichú
旁	5	páng
陪	5	péi
赔	5	péi
赔偿	5	péicháng
配备	5	pèibèi
配套	5	pèitào
喷	5	pēn
盆	5	pén
披	5	pī
皮肤	5	pífū
皮鞋	5	píxié
脾气	5	píqi
匹	5	pǐ
骗	5	piàn
骗子	5	piànzi
拼	5	pīn
频道	5	píndào
频繁	5	pínfán
品	5	pǐn
工艺品	5	gōngyìpǐn
品种	5	pǐnzhǒng
平坦	5	píngtǎn
平原	5	píngyuán
评估	5	pínggū
评论	5	pínglùn
凭	5	píng
泼	5	pō
葡萄	5	pútao
葡萄酒	5	pútaojiǔ
期望	5	qīwàng
齐全	5	qíquán
其	5	qí
启动	5	qǐdòng
启发	5	qǐfā
启事	5	qǐshì
起到	5	qǐdào
起码	5	qǐmǎ
气体	5	qìtǐ
气象	5	qìxiàng
签	5	qiān
签订	5	qiāndìng
签名	5	qiānmíng
签约	5	qiānyuē
签证	5	qiānzhèng
签字	5	qiānzì
前景	5	qiánjǐng
前提	5	qiántí
欠	5	qiàn
枪	5	qiāng
强度	5	qiángdù
墙壁	5	qiángbì
抢	5	qiǎng
抢救	5	qiǎngjiù
强迫	5	qiǎngpò
悄悄	5	qiāoqiāo
敲	5	qiāo
敲门	5	qiāo mén
瞧	5	qiáo
琴	5	qín
勤奋	5	qínfèn
青	5	qīng
清晨	5	qīngchén
清理	5	qīnglǐ
情节	5	qíngjié
情形	5	qíngxing
晴朗	5	qínglǎng
区域	5	qūyù
全都	5	quándōu
全世界	5	quán shìjiè
泉	5	quán
劝	5	quàn
缺乏	5	quēfá
确立	5	quèlì
群体	5	qúntǐ
群众	5	qúnzhòng
染	5	rǎn
绕	5	rào
热量	5	rèliàng
热门	5	rèmén
人间	5	rénjiān
人力	5	rénlì
人士	5	rénshì
人物	5	rénwù
忍	5	rěn
忍不住	5	rěn bu zhù
忍受	5	rěnshòu
认	5	rèn
认定	5	rèndìng
扔	5	rēng
仍旧	5	réngjiù
如此	5	rúcǐ
如同	5	rútóng
如下	5	rúxià
入门	5	rùmén
软	5	ruǎn
软件	5	ruǎnjiàn
洒	5	sǎ
散文	5	sǎnwén
杀	5	shā
杀毒	5	shādú
沙漠	5	shāmò
傻	5	shǎ
山区	5	shānqū
扇	5	shān
扇子	5	shànzi
商标	5	shāngbiāo
上级	5	shàngjí
上下	5	shàngxià
上涨	5	shàngzhǎng
稍	5	shāo
稍微	5	shāowēi
蛇	5	shé
舍不得	5	shěbude
舍得	5	shěde
设想	5	shèxiǎng
社	5	shè
社区	5	shèqū
射	5	shè
射击	5	shèjī
摄像	5	shèxiàng
摄像机	5	shèxiàngjī
摄影	5	shèyǐng
摄影师	5	shèyǐngshī
伸	5	shēn
深处	5	shēnchù
深度	5	shēndù
神	5	shén
神经	5	shénjīng
神奇	5	shénqí
神情	5	shénqíng
升高	5	shēnggāo
生成	5	shēngchéng
声	5	shēng
胜负	5	shèngfù
剩	5	shèng
剩下	5	shèngxia
失误	5	shīwù
师傅	5	shīfu
诗歌	5	shīgē
十足	5	shízú
时常	5	shícháng
时光	5	shíguāng
时机	5	shíjī
时事	5	shíshì
实惠	5	shíhuì
拾	5	shí
使得	5	shǐde
示范	5	shìfàn
式	5	shì
势力	5	shìlì
试图	5	shìtú
视频	5	shìpín
视为	5	shìwéi
收购	5	shōugòu
收集	5	shōují
收拾	5	shōushi
手段	5	shǒuduàn
手法	5	shǒufǎ
寿司	5	shòusī
受灾	5	shòuzāi
瘦	5	shòu
书法	5	shūfǎ
书柜	5	shūguì
书桌	5	shūzhuō
输出	5	shūchū
蔬菜	5	shūcài
熟悉	5	shúxi
鼠	5	shǔ
鼠标	5	shǔbiāo
数目	5	shùmù
摔	5	shuāi
摔倒	5	shuāidǎo
率领	5	shuàilǐng
双手	5	shuāng shǒu
水产品	5	shuǐchǎnpǐn
水分	5	shuǐfèn
水库	5	shuǐkù
水灾	5	shuǐzāi
睡眠	5	shuìmián
说法	5	shuōfǎ
硕士	5	shuòshì
私人	5	sīrén
思维	5	sīwéi
四周	5	sìzhōu
搜	5	sōu
搜索	5	sōusuǒ
宿舍	5	sùshè
酸甜苦辣	5	suān-tián-kǔ-là
随后	5	suíhòu
随意	5	suíyì
随着	5	suízhe
岁月	5	suìyuè
碎	5	suì
损害	5	sǔnhài
损失	5	sǔnshī
所在	5	suǒzài
锁	5	suǒ
台风	5	táifēng
抬	5	tái
抬头	5	táitóu
太空	5	tàikōng
弹	5	tán
逃	5	táo
逃跑	5	táopǎo
逃走	5	táozǒu
桃	5	táo
桃花	5	táohuā
桃树	5	táoshù
讨厌	5	tǎoyàn
特定	5	tèdìng
特性	5	tèxìng
特有	5	tèyǒu
提倡	5	tíchàng
提起	5	tíqǐ
提示	5	tíshì
题材	5	tícái
体积	5	tǐjī
体力	5	tǐlì
天才	5	tiāncái
天然气	5	tiānránqì
天文	5	tiānwén
调节	5	tiáojié
调解	5	tiáojiě
厅	5	tīng
停留	5	tíngliú
通用	5	tōngyòng
偷	5	tōu
偷偷	5	tōutōu
突破	5	tūpò
土豆	5	tǔdòu
吐	5	tǔ
兔	5	tù
团长	5	tuánzhǎng
推行	5	tuīxíng
脱离	5	tuōlí
外界	5	wàijiè
完了	5	wánle
微博	5	wēibó
为难	5	wéinán
为期	5	wéiqī
为止	5	wéizhǐ
为主	5	wéizhǔ
违法	5	wéifǎ
违反	5	wéifǎn
违规	5	wéiguī
围绕	5	wéirào
唯一	5	wéiyī
委托	5	wěituō
卫星	5	wèixīng
胃	5	wèi
慰问	5	wèiwèn
温和	5	wēnhé
文艺	5	wényì
卧室	5	wòshì
握	5	wò
污染	5	wūrǎn
污水	5	wūshuǐ
屋	5	wū
无奈	5	wúnài
无疑	5	wúyí
舞	5	wǔ
物价	5	wùjià
物业	5	wùyè
物质	5	wùzhì
误解	5	wùjiě
西红柿	5	xīhóngshì
西装	5	xīzhuāng
喜剧	5	xǐjù
戏	5	xì
戏剧	5	xìjù
吓	5	xià
先后	5	xiānhòu
先前	5	xiānqián
鲜艳	5	xiānyàn
闲	5	xián
显	5	xiǎn
现有	5	xiànyǒu
现状	5	xiànzhuàng
线索	5	xiànsuǒ
献	5	xiàn
乡	5	xiāng
乡村	5	xiāngcūn
相等	5	xiāngděng
相应	5	xiāngyìng
香肠	5	xiāngcháng
详细	5	xiángxì
享受	5	xiǎngshòu
向导	5	xiàngdǎo
向前	5	xiàng qián
向上	5	xiàngshàng
相声	5	xiàngsheng
象征	5	xiàngzhēng
消除	5	xiāochú
消毒	5	xiāodú
消防	5	xiāofáng
消费者	5	xiāofèizhě
消极	5	xiāojí
小偷儿	5	xiǎotōur
歇	5	xiē
协议	5	xiéyì
协议书	5	xiéyìshū
斜	5	xié
心态	5	xīntài
心疼	5	xīnténg
辛苦	5	xīnkǔ
欣赏	5	xīnshǎng
信念	5	xìnniàn
信箱	5	xìnxiāng
行驶	5	xíngshǐ
形态	5	xíngtài
性能	5	xìngnéng
雄伟	5	xióngwěi
熊	5	xióng
休闲	5	xiūxián
修复	5	xiūfù
修建	5	xiūjiàn
修养	5	xiūyǎng
虚心	5	xūxīn
许可	5	xǔkě
选修	5	xuǎnxiū
学科	5	xuékē
学位	5	xuéwèi
学者	5	xuézhě
寻求	5	xúnqiú
询问	5	xúnwèn
押金	5	yājīn
鸭子	5	yāzi
亚军	5	yàjūn
延伸	5	yánshēn
严厉	5	yánlì
严肃	5	yánsù
言语	5	yányǔ
研究所	5	yánjiūsuǒ
眼光	5	yǎnguāng
邀请	5	yāoqǐng
摇头	5	yáotóu
咬	5	yǎo
也好	5	yěhǎo
业务	5	yèwù
夜间	5	yèjiān
一流	5	yīliú
依法	5	yīfǎ
依旧	5	yījiù
依据	5	yījù
依照	5	yīzhào
一辈子	5	yībèizi
一带	5	yīdài
一旦	5	yīdàn
一句话	5	yī jù huà
一路	5	yīlù
一下子	5	yīxiàzi
一向	5	yīxiàng
乙	5	yǐ
以便	5	yǐbiàn
以往	5	yǐwǎng
一口气	5	yīkǒuqì
一身	5	yīshēn
意识	5	yìshí
意味着	5	yìwèizhe
意志	5	yìzhì
因而	5	yīn'ér
饮料	5	yǐnliào
饮食	5	yǐnshí
印刷	5	yìnshuā
硬	5	yìng
硬件	5	yìngjiàn
拥抱	5	yōngbào
拥有	5	yōngyǒu
用不着	5	yòngbuzháo
用户	5	yònghù
用来	5	yònglái
用于	5	yòngyú
优惠	5	yōuhuì
优先	5	yōuxiān
幽默	5	yōumò
尤其	5	yóuqí
由此	5	yóu cǐ
犹豫	5	yóuyù
游泳池	5	yóuyǒngchí
友谊	5	yǒuyì
有毒	5	yǒu dú
有害	5	yǒu hài
有力	5	yǒulì
有利于	5	yǒulì yú
有着	5	yǒuzhe
羽毛球	5	yǔmáoqiú
羽绒服	5	yǔróngfú
雨水	5	yǔshuǐ
预备	5	yùbèi
预期	5	yùqī
元旦	5	Yuándàn
园林	5	yuánlín
原理	5	yuánlǐ
原始	5	yuánshǐ
原先	5	yuánxiān
原有	5	yuányǒu
远处	5	yuǎnchù
怨	5	yuàn
愿	5	yuàn
约束	5	yuēshù
月饼	5	yuèbing
月球	5	yuèqiú
阅览室	5	yuèlǎnshì
运	5	yùn
运行	5	yùnxíng
灾	5	zāi
灾害	5	zāihài
灾难	5	zāinàn
灾区	5	zāiqū
再次	5	zàicì
再也	5	zài yě
在场	5	zàichǎng
在内	5	zàinèi
暂时	5	zànshí
暂停	5	zàntíng
糟	5	zāo
糟糕	5	zāogāo
早期	5	zǎoqī
增	5	zēng
增产	5	zēngchǎn
增大	5	zēngdà
增多	5	zēngduō
增强	5	zēngqiáng
赠	5	zèng
赠送	5	zèngsòng
